col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
21,11.101783677060395,15.301786339648714,16.60057948408209,12.47373922766888,12.156165071878078,11.934134848859667,12.112056882460987,13.353802237776636,12.532198740629752,11.995154076754256,11.668065544638795,12.077240149897438,13.104070289668579,13.81120482564917,11.0913893154015,12.569819204435396,13.015227232215032,11.18231694252202,15.329580912341568,13.096237931475441,11.772441431148495,12.260202199243874,16.83874027859613,13.94999825028248,13.056303470363906,12.50874901166239,13.396899733582524,13.21013757164553,13.437574636785177,14.268372030721189
22,12.131136234851791,16.11874628619009,15.632597033769835,11.855971756782214,10.776727251811169,12.442714118688336,11.815602363969258,13.747597630815712,13.650695169944449,12.164735143820426,11.577352626619387,11.567415466846743,12.830084425654398,12.57084178978134,12.33932271925905,12.082108801146541,12.334665962669744,11.459768923989088,11.863270201925191,12.158703245615477,11.557487451991433,11.683582195919806,15.822870107303523,11.129912287114474,11.875090529760524,11.57647528000888,13.173576415864241,11.834280475742931,11.460588180525999,14.730850720254606
23,10.938990367931767,14.628823671769897,14.392960624074668,10.588498011766667,11.082421922913888,12.146450336920767,13.098159305016033,12.4754977211608,13.926720122663061,10.39247983005498,10.605189753880717,12.217704987910738,11.8302913681673,12.41047578935125,12.181955703792525,13.13797942508712,10.588489081174613,12.177206598249002,13.235924442805814,11.80154800090374,11.788281929090195,11.103086993924727,13.573500570846708,10.972044949591664,11.935570191162693,11.42129992625377,13.938319225134698,12.754765993938532,12.572946843522882,12.357850490851385
24,10.6555052608165,17.406650065087913,12.975475565636962,10.262134645260945,10.538595868706057,11.277276797249325,12.392129876987923,13.136610010106375,11.546346956225428,11.497957428350814,11.811815199482911,11.006503711657523,10.550560636271866,11.730917463917823,10.725908101359405,13.764232245614593,9.965098748805179,11.588963613544811,12.059026272863417,10.820783102958531,9.958675367893733,11.979673827615155,15.27895670526398,11.471975063446626,10.154902512212427,11.978068169274692,13.42404488003126,11.751664435325038,10.379709705219009,10.50199537771973
25,11.622187169207388,13.441086112158773,11.975291761907892,10.771405707785142,10.708539149854413,10.83983208172734,10.431578162749167,13.522327258679212,12.00616100102756,10.77436927364026,11.303601046728451,10.161610144097022,11.583719993445495,13.399660813560232,10.462499990458252,11.349908381677999,11.433061236182684,10.384404794079183,14.435885128106618,10.411647493616794,10.613978141590085,11.150668917474405,14.905242739946711,11.826767383891923,10.822218882504654,10.716930897388032,13.95550074239087,11.08194589259468,10.585479984791002,11.882237846895883
26,10.671385971178482,12.703837572277576,13.010257477496944,10.386935250558583,9.198003836278634,11.162471183596024,11.612947020512243,12.554289968132315,11.827417676456308,10.207035455411784,10.200354253077492,9.397989548550767,12.143364310885762,12.505632719882954,10.52769656373943,12.029813808249534,9.89209694372084,10.698179787416716,16.704157667975604,9.449566497999385,9.356394421364278,10.072471863757304,14.282052361115438,10.47417929330906,11.320345533192544,11.693206563092017,11.625276450453914,12.476846147915355,10.652371857207099,11.685205213302597
27,10.381039407630443,12.369034484371833,10.881866608742275,9.196919905688993,9.471890083062263,11.077152829462289,11.379737225706066,12.903924145344202,12.031334642643365,9.75012585263757,10.363816622908761,11.994257533203035,11.417320989082459,11.100448273959952,10.037487538607092,11.094839989179818,10.021804403560285,11.156700454021474,15.034005812010543,11.136759230213933,9.767610585446695,10.087182068111023,16.000110175024297,9.921198198496551,11.365331086964892,14.201132785402992,10.145286411655984,10.938510630218378,9.825127958622737,10.31102701420441
28,9.521116270085429,11.96783627611514,11.846021951420893,9.330810447235683,11.127880626347842,11.008702693163542,10.362564025711995,12.62021834981628,10.462873528575034,9.165967532319518,10.282717426899202,9.55848027309023,11.135996726903663,10.94747399074838,10.292195072535437,11.06865371597131,9.631511419612092,11.146448537737985,13.321251558996705,9.86542267121705,8.83541686246392,11.139975282875392,12.51478172517313,10.141765462864004,10.266592952974973,15.5147089422901,9.839552222742853,10.293686127174661,9.55954528498999,9.721409203326992
29,10.509482896593136,9.622756520434317,11.018719426164603,9.247970593188292,9.201123608913253,10.539781229386524,10.603782595764743,11.447385509799524,8.842905866705951,9.389277784167426,9.883386047506015,9.664529847846048,10.076008961361715,11.012194551205823,9.424411791315624,10.135519451548925,8.05721160254077,10.353436351346957,13.072560659736087,8.994614919068955,9.08735562514792,11.061893444939964,12.331479331549478,9.855747625650347,9.84590571797861,13.519163722651983,9.2750430863758,8.621923426989097,9.062384920893985,11.049635531520341
30,10.296790319814974,8.71540680935433,10.8278885489562,8.78852612776707,8.615061890221465,8.997052728248644,9.273427094917185,10.392547731162038,9.00619695000946,8.437846583097986,11.345873042103838,10.77500932112897,9.777646782090144,11.383847567826223,9.23385091769039,10.028871506812697,8.659537384231053,11.376301044227045,10.826084266060299,9.550373479762742,7.8877554323856796,10.167877400232605,11.097348568571752,9.237983389958359,9.837133243312223,12.131269297262737,8.969267464879627,10.287794912734094,9.587235445667142,9.972966581579712
31,9.656633872772534,9.611213742156421,9.279866107947555,7.855716546617153,9.78807172282876,8.216554942208177,8.741927981675978,10.59260330693098,10.031574282563094,8.883446373846493,11.37479014615198,9.312296818532984,10.65032604643421,10.7584932592234,8.27559069763324,9.566394188899563,8.639172943118535,9.8409643186676,9.848687299044235,9.949499449081367,8.33836052734812,9.513454940366628,11.156399274876016,8.436339185783625,9.303199072920943,9.70132139311728,9.458929385090808,10.06352102323248,8.466029034539257,8.573415648660976
32,9.162415441866523,9.430662311904225,9.585156219379453,9.05876137960665,8.933916496228534,7.569461623258933,7.915418214794057,8.502425708351868,8.575335883641511,8.418716812741046,10.027103959069084,8.768839293830311,12.116909639417639,11.00038205581817,8.202020106904618,8.4043645352173,8.441477588442325,8.083562820680811,9.231038962498662,8.681727908591663,8.511204098535696,9.679201682667859,11.970293158864031,7.896563756825781,8.387268134689096,8.17945798225087,8.354831164089893,9.000905000718118,8.604571044023036,8.048197539778613
33,8.744908642906301,7.48934439736435,10.147500196858639,8.925351223679744,8.813491600633604,7.399907715345188,8.622750471287121,9.30326514416031,9.532527046426765,8.866248557223088,9.677337375011852,8.631759410851592,11.814799656868601,10.702660987777257,7.886226631468551,7.508362754004805,9.037769205851065,8.432654648099824,9.058315054994948,8.262148281490445,7.463697169571337,8.665416958086025,10.578412152188065,7.610322945088043,8.454953581471125,8.566934192077236,7.8772032102299665,10.21508223951364,7.696848127653633,8.606323765705493
34,9.026309287517453,7.995266116390132,12.26635745019038,8.04477592798042,8.462983140927438,7.783479151485251,7.469883711723469,10.30639848362389,9.142992284374396,8.8324606063251,8.076241867238586,7.234887322027328,11.255484645983726,11.268900488580858,7.378231812449965,8.25940036634687,7.630945877580064,8.133295710467214,9.087114771562621,6.957151816119733,7.19080564490564,8.51972274543229,11.137732816056623,8.503932401287816,7.431461044313814,8.173134783719272,8.136476889472455,9.51945336384622,7.848455476757099,7.788879770480872
35,8.900890934639927,6.924921242695936,10.68298890656405,7.135597419663586,8.617716168432699,7.062554044635528,7.729395231052683,8.467944273291595,8.69095236199402,7.241603499497462,7.439644355829433,7.814276353791572,9.406928142672811,9.67164914202322,7.283389966725418,6.758843047407936,7.094786680909893,8.802098521506107,9.46426311762817,7.145640461548098,7.312739985862282,7.100408166183891,10.187958742193015,7.7084359275459535,6.6486832618345755,9.476725190097056,8.26051402512331,8.689936140522347,7.836617082817366,8.32890672653055
36,8.397805174055007,9.710304990383067,11.432427798525557,6.64569660119223,7.343209354393498,6.73380826292701,8.443765426151561,9.187763839784324,7.978510901673452,7.063068285954399,7.8274338764392715,7.15390324847548,10.520899767830239,11.71871176133813,6.369302671309085,8.69309669226367,7.16367348114032,8.360057069061321,8.584580386269536,6.92397231684766,7.144066851577236,6.662060545431303,9.723034795896556,6.6786548783105975,6.539240579946936,7.292871326547845,7.796373541952494,8.73593370671556,7.107971503965594,7.564956695074354
37,8.227615490350782,7.352090965350744,8.174934020629854,6.644856526583565,7.461687261130323,5.901692552952776,7.952507441072775,8.863185387464,7.227537649770987,6.315847306921507,7.410890946340665,6.37973114687248,9.453666343365674,12.1622302390068,6.30086714784821,7.277194816432342,7.466084738074508,9.126692303659013,7.973383242853471,6.434261448939715,6.2310701747514745,6.966173016386479,8.34406358002433,6.836411200394233,5.987921237380201,7.59738597971682,7.4888088381554585,7.205606785083707,7.280224924201706,6.684231625636617
38,8.184125663800025,8.144767399443175,11.528444717661356,7.141849847864745,7.564302246735455,5.479072830680987,6.359332952747487,8.160971343572953,6.144452238011111,6.7820936901884625,6.50343367840015,6.482567122270922,7.920433875369282,9.747539616200484,5.812798902810723,7.660771033559721,6.195772672574485,9.763609288526421,7.527201645832992,5.922157485099633,6.360320393255092,6.267353170475376,7.808142179929978,7.447308670882569,6.2439285701092695,7.799006362241345,7.115619680825747,7.057450437116486,6.161237336202752,6.803590660570691
39,7.847607350330166,6.028474464902677,6.720205399544854,5.493318218095878,6.417198467345209,5.607445472029616,6.105686504289731,6.445671990285218,7.3754742076379,6.128153581773121,6.195864108853055,6.152818823226214,7.444420537913576,10.420277949558066,5.713680021896394,7.2476845703873245,6.2259455572963756,8.923246763735825,7.820906021286422,5.211372137180737,6.642694028379214,6.727049102212868,6.966692345614511,6.528871235443323,5.264125813522158,7.0121917318004545,7.368324239806611,6.514735907502123,5.957384795074228,7.127055623944701
