col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
11,48.296130556889224,23.589452673991453,23.618247943343672,21.071629023694506,18.56451417334647,25.777347532165827,27.858926798577745,23.26918807799515,24.428459055840424,28.000323540547868,28.381215541424996,23.433946872470656,19.43673008808767,28.40696870776419,28.36578334679659,21.850951372602655,27.628125525667723,52.853835585600805,33.484781557419765,24.9609177958252,19.32784467495746,23.69065620849524,24.373349573237725,46.8916647962152,23.209655829326394,21.811115838916027,52.19862205811321,19.174010751420457,19.763137046656787,21.741727361154783
12,47.53133450666671,19.389384742381676,24.967113566539766,17.873645420351792,19.175437458188792,23.117846882677252,27.15345736966206,17.766626029500323,23.253523542067388,23.525428213716747,29.502029607129455,26.46305366523857,19.685316380461582,28.49575555972832,28.32537596666407,21.057829554915706,24.867564993480674,55.720423057025826,27.072669036827378,21.87255601495377,20.90579690666904,20.64088787851084,23.753488770411646,51.56027647101653,22.260260165755554,20.63167831098639,54.02053206316371,19.938814307948093,19.02719382612428,19.70709236993199
13,47.279991914060915,22.46670701567193,20.067998199076165,17.942694813138704,18.566997339670664,21.124988333259054,27.288105827222175,19.330429193539178,22.45956226164796,23.103759060686503,25.106659503934114,25.97419573542429,19.753637696027692,25.025586985398128,29.797144086031004,20.196280483752204,23.16283870853696,48.53625283443386,25.379812491110464,19.30072653789574,21.140579185599496,19.62246812644932,23.175113453006535,50.91722432314798,18.49489512041458,20.593738884492808,50.788553241740075,19.374704244047003,24.228004708744887,20.49726436415622
14,46.03411714680136,19.780384453417945,19.959766432710367,15.318419257447912,18.455460552015357,20.470929222438315,29.440452924263717,17.26636915821179,18.26773877578627,20.819576367945412,26.30455120853119,24.632143401943463,20.938058522198986,25.351523853309754,29.408272816184635,20.202065786047218,26.296845256718903,36.33125850026351,22.960232246210765,20.02490913992735,19.019774098070442,19.36825128859375,22.996048929927117,52.6336863459773,19.44065532735585,20.245863203738235,51.67422712729992,16.889861011645515,24.672649788285426,24.04000032151894
15,47.864772010162135,19.261688394828536,23.31903820425305,17.803461936056475,16.457434664239756,17.390296225179615,26.77886906950152,18.04172888084583,19.392498349742237,16.534413354280552,23.130343965569068,23.58039863938228,18.5054961886576,26.10296880188446,26.14703483172348,21.867538338625636,25.70737668527504,32.775714194329154,21.420061104064636,22.10831334962309,20.721321591735588,18.54086793480334,19.45727148219073,49.33701006959868,19.12047165476266,19.277130954671307,52.22513741744294,16.161003129945595,23.62787168863305,24.29881174104308
16,47.70557401014312,17.16330254150681,21.87602714274207,17.426523153334816,16.047113106176457,18.008325910864276,22.020610797811823,17.726016795666478,19.076447391744477,20.393310454111415,20.90131728498511,23.322118279563032,18.381692660953874,23.20800175941018,28.16335406336411,20.638793103554644,20.281684847340166,33.69862469601128,21.82045072119153,21.767735232171937,18.859550371285806,20.971204606802118,21.408820213247825,50.64764466766831,19.138709990468662,21.39299502921016,48.679519843371274,17.96548317708504,25.17376939595075,27.061376616149747
17,47.94799906247091,15.655076997109663,20.77860413236332,17.16725843365311,18.499699732713605,19.205412668162193,19.27611540605768,17.061232452118567,17.738908369741115,18.11730741304104,22.4111493187119,21.398443877565263,19.69900677855363,23.235285482032676,28.98273725829221,17.416094900482747,19.83285687562435,31.68614474747262,19.14641566562194,20.87849610956949,21.118060943392113,19.087320190992052,18.313668905628056,51.64609703810476,20.305485366462474,25.711264415372504,50.49034383430631,16.446921159411822,24.184435433741204,25.560228733820377
18,48.058739730934775,19.824879536769114,20.23466882293381,18.280551542272903,16.27536556148126,19.124749022090924,17.571661915584947,16.577730722928873,16.835223103269815,18.65777040015393,19.33041229682556,25.341583855223938,19.423676142438893,23.382516756126815,26.87964057306568,16.701020320093306,19.910939577710696,26.736639259478288,18.801817205457727,22.578920560563976,24.63607129441193,19.565998270704643,22.15346292467467,51.50349859905037,23.05331948118392,23.278474356085198,52.29908855043632,16.722548245328717,21.601862988154142,21.92449664322239
19,47.67912216495625,19.82269917811982,21.0064019595926,17.015216169155558,17.72881048242345,16.71086684400178,18.09268898009365,16.050806504349758,17.45808174221236,17.832112669994103,20.99754561583872,21.0318049344712,19.60520492624198,22.949977756681005,29.121090550603434,17.424727008212958,19.5211008003216,29.168362022158856,19.45489552380677,20.59739822144291,22.19042271794781,20.114661778933886,19.613245887929832,42.0873032406892,31.41401001287949,25.39286142835816,51.5388751029426,18.72280778058162,22.31913147231608,23.156380647525953
20,46.52079392242394,18.50472521850517,24.65526116925948,16.891840259739922,16.844521484243025,16.071720947622058,20.616349404220358,17.673663258849103,16.34956557000169,14.442631512303517,20.215073282701045,22.822547874919774,24.665170473744723,20.916704473252988,24.85448555623838,18.261760278530314,18.281235887735157,28.066811298232995,21.472607285548673,21.328483376919284,21.22187685955238,22.007783896036738,19.110408419181958,37.691641267838094,27.593398752862196,25.98497172451544,50.53147471472611,16.451644300746572,21.43568286917079,19.327717418002187
21,49.65734418555654,18.739191365832784,21.133568140433024,15.94481987033297,15.990333659847867,17.397784953030616,17.600593335429803,16.75942239043291,16.182683526489406,18.30413459448885,21.047156071382357,25.527441316380116,23.473773089975268,22.092686057225265,26.749338615360053,17.77487929148338,17.764237075137913,28.47115943263224,18.442300318508252,20.377781028874885,19.10850123250636,20.63279849131032,19.63969440973762,31.160734275665913,19.510221188110222,18.476625674952363,50.13659106276995,17.44383911327434,18.71478503777595,18.560210640643238
22,48.200061726345744,18.335929933791984,20.130266891826587,18.96608760874078,18.340869631634348,17.1021021437616,16.564084507446008,16.583896774435047,16.117517808295155,15.908391921075172,19.421564725713647,19.954736755941603,19.230808050764182,18.07054445252938,21.852355702636473,17.631943173151342,17.214291960419793,26.3912930028097,19.88342804974941,18.419954671293514,24.160960466094284,18.198908093034262,19.337702623265905,24.699590314249154,22.09546028759507,18.410859494280995,51.463527376961174,18.294635655269943,16.463894550346502,20.018115693524543
23,47.22654393571,17.642803445015275,18.95788572591952,15.996823736970134,16.484145487165225,16.878470235317657,16.844452091632277,17.112809276572538,17.13392258500682,18.736610029635447,22.30486950405316,19.038149268065887,19.280757868653463,19.148781900433033,21.82875005684958,18.08712096074787,17.652068659633848,27.19817357394241,20.42130446880511,17.3686276682954,21.278189820853022,20.55088588962104,18.929185355543943,21.60219757898696,25.86317861250411,18.247798224376588,50.6320375410933,16.003297090423242,20.164075004983662,17.858020810423948
24,46.49231753333461,17.173517096250613,20.269945006498837,14.754423800607563,15.159006471317104,17.74541268994252,18.495353553396377,16.150001105285316,16.38035197255583,18.072350160116034,19.24869438603587,20.620592057908237,18.842528018920092,17.871468938407563,19.56579598562591,17.162581959838864,19.874307547044857,27.044033456206286,19.52357525248828,17.358162371065756,16.834523296281255,20.749807573031998,19.05227626673911,20.922792801531862,26.54899471426251,20.439224543467727,50.47913383574627,18.32446632890695,18.857545689097478,20.787333414329513
25,47.56846699004168,18.035231806806696,21.45691543967866,17.379334414483772,16.76768706094046,17.868796189030455,16.55574092715052,16.49005198264725,18.412965832003835,18.201810297229915,19.84661560187716,21.77196599186837,19.835606704490083,18.096979311648063,20.02073590977155,16.034194098831357,18.90166904982682,25.031576186256675,16.967718410904432,16.25419392977685,19.051607392410354,18.726410657907987,17.055227459679646,22.211963232136267,21.937459971504914,23.318960098855325,50.40119240609264,16.313047428434224,16.64337951562348,18.283913942468033
